text,label
$COMDX: Metals Settlement Prices https://t.co/k0ZB6QOEW5,2
$COMDX: Metals Settlement Prices https://t.co/4ZolcvQLoM,2
What Is Holding Gold Back. https://t.co/G7nYRY2yUI #finance #stockmarket #economy,2
Silver to Play a Critical Role in 5G Technologies  https://t.co/7POOYN8ZhV,2
$penn coin,2
$COMDX: Metals Settlement Prices https://t.co/hmvmSd73Gc,2
Copper belt miners turn to Tanzania as South Africa lockdown hobbles ports #copper #Stock #MarketScreener… https://t.co/zEAWb6jVmy,2
Copper belt miners turn to Tanzania as South Africa lockdown hobbles ports https://t.co/YCyHO65NXN https://t.co/fHcLtedTee,2
$COMDX: Metals Settlement Prices https://t.co/4GZyjFaFIv,2
 Innodisk Group Strengthens AIoT Vision with Sysinno Acquisition,2
$BILL - https://t.co/quBd925hQa Could Be One Of 2019's Stronger IPOs. Get more updates here:… https://t.co/laqOHQxPGG,2
$EH - IPO Update: EHang Holdings Files IPO Proposed Terms. Sign up for updates on Seeking Alpha!… https://t.co/5wlB0I3L4N,2
$MKD - Molecular Data Starts U.S. IPO Process. Subscribe to Seeking Alpha for more: https://t.co/On9c78FkzN #economy #trading #business,2
$RMD - ResMed buys CPAP resupply software developer https://t.co/33RiIDdfn5,2
$SMRT - Stein Mart accepts buyout offer https://t.co/GYl9PnUOPe,2
$WMGC - Warner Music Group Begins IPO Effort. https://t.co/mmiiPbeA5d #business #finance #markets,2
AEGIX Global Acquires Legendary Suppressor Manufacturer AMTAC,2
Airbnb may choose direct listing over IPO,2
Ameritrade-Schwab approval may take up to 10 months - Morgan Stanley,2
Angolan State Diamond Company Says It’s Preparing for an IPO,2
"Aramco IPO: It's a thanks, but no thanks from Malaysia's Petronas #economy #MarketScreener https://t.co/RYnK2fQCtv https://t.co/GhmXBphTxX",2
"At the heart of Prince Mohammed’s economic reforms, the IPO was at one time seen as a mechanism to raise $100bn fro… https://t.co/2coXulCDMe",2
Beam Therapeutics prices upsized IPO at $17,2
BRP Group to acquire Lanier Upshaw,2
"Carlyle, Hellman backed PDD raises $1.6bn from IPO",2
"Carlyle, others invest in Amex corporate-travel business",2
"Carlyle, Qatar Fund Acquire Stake in AmEx Corporate Travel Unit",2
Casper Sleep expected to open above IPO pricing,2
"Casper's stock indicated to open $13-$14, or 8.3%-17% above $12 IPO price",2
CI Can Am Small Cap Fund Invests in REIT and Wood Products Manufacturer,2
CRH Medical acquires 51% stake in Florida Panhandle Anesthesia Associates,2
CSB Bank IPO Subscribed 4.35 Times On Second Day Of Bidding,2
Dongfeng Is Poised to Sell Down Stake in PSA to French Investor,2
Dongfeng to reduce PSA stake in merger deal with Fiat: sources,2
EaseMyTrip Files Rs 510-Crore IPO Papers With SEBI,2
"Financial software services provider Bill.com prices IPO at $22 a share, above price range",2
"For Saudi Arabia’s Richest, the Aramco IPO Is Payback Time",2
Here’s Everything To Know About Airbnb’s 2020 IPO—Which Could Be Nontraditional,2
Highlight: 'We're really in this for the long run' One Medical CEO Amir Dan Rubin says about announcing their IPO... https://t.co/UWmcKv0INF,2
How Did Last Week's IPOs Perform?,2
"If You Invested $1,000 in Square's IPO, This Is How Much Money You'd Have Now",2
"If You Invested $10,000 in Chesapeake Energy's IPO, This Is How Much Money You'd Have Now",2
"If You Invested $10,000 in Google's IPO, This Is How Much Money You've Have Now",2
"If You Invested $5,000 in Shopify's IPO, This Is How Much Money You'd Have Now",2
JAB Weighs IPO for Coffee Business Including Peet’s Brand,2
JABÃ‚Â Adds Goldman Sachs to Lead Banks on Coffee Unit IPO,2
"Lenders, Homebuyers Approve NBCC’s Bid For Jaypee Infra",2
"Level of interest in $WORK
VWAP from the IPO https://t.co/hg90hnwESu",2
"Memorable MarketSite moments: hosting @datadoghq for its IPO in 2019.
See more key moments as we celebrate… https://t.co/NpcVNzAcY1",2
Mondelez International holds a piece of new coffee IPO,2
"OneWater Marine IPO prices at $12, at the bottom of the expected range",2
OneWater Marine prices IPO at bottom of recently lowered range,2
"PPD indicated to open at $32, or 19% above IPO price",2
PSA board signs off on Fiat Chrysler merger: source,2
PSA's Board Approves Merger With Fiat Chrysler,2
Sacklers withdrew over $10 billion in a decade from Purdue Pharma: New York Times,2
Saudi Arabia’s government invested over $2 billion in Aramco IPO https://t.co/RkzkE0Up5x @business https://t.co/U93cpiGJvH,2
"Saudi Aramco meets ADIA, Abu Dhabi funds in IPO pitch: sources",2
Saudi Aramco Set to Pay Banks Only $64 Million for Record IPO,2
Saudi Healthcare Firm Is Said to Seek Up to $700 Million in IPO,2
Takeaway declares $7.8 billion Just Eat takeover unconditional #ProsusNV #Stock #MarketScreener... https://t.co/pFgYopW23P,2
Tencent-Backed Yeahka to Seek $300 Million in Hong Kong IPO,2
These are best performing IPOs of 2019,2
Vacasa Grows Investment in Colorado Through Acquisition of Resort Lodging Company,2
VC Deals: AbbVie Joins $50M For Inflammatory Disease Treatments. https://t.co/SmETKanfUt #stockmarket #markets #stocks,2
What’s next for IPOs in 2020,2
"When Neal Froneman acquired Stillwater three years ago, critics said he had overpaid for the palladium producer. No... https://t.co/y88SJK6nat",2
$AMZN (+0.4% pre) Amazon files lawsuit contesting Pentagon's $10 billion cloud contract to Microsoft $MSFT - Reuter… https://t.co/Zcune2EHeD,0
$CMCSA $LHX - Comcast sues L3Harris in patent dispute https://t.co/kWReshGbvz,0
$CVX $CHK $EQT - Many more energy writeoffs likely following Chevron $10B-plus charge https://t.co/CckjTWAUHG,0
$VC - Visteon faces lawsuit on home turf https://t.co/TX8UiKK5ZJ,0
$XLF $FAS $FAZ - Banks may face legal actions over margin calls - FT https://t.co/SAACWM7yNa,0
‘Judge Judy’ $47 million salary case closed but second lawsuit looms,0
A group of investors sued 4 cryptocurrency exchanges and 7 issuers claiming they sold billions of dollars of unregi… https://t.co/awo2JBfMUd,0
"A man is suing Burger King because the meatless Impossible Whopper is cooked on the same grill as meat products, th… https://t.co/2WEnjgoIr1",0
"Amazon could be forced to spin off AWS, Oppenheimer says",0
Amazon files suit protesting Microsoft's JEDI cloud contract with Pentagon https://t.co/BKm8VNsADQ,0
Amazon sues over loss of Pentagon cloud deal to Microsoft https://t.co/8V4JiazrzH via @business https://t.co/sI3cF5Guz4,0
Amazon sues U.S. over loss of Pentagon cloud deal to Microsoft https://t.co/LkW7j36pGn,0
Australia's Westpac accused of 23 million money laundering breaches,0
"Ban on flavored vapes could lead to loss of 150,000 jobs, $8.4 billion sales hit: report https://t.co/rBpi75OKM5 https://t.co/oXLLryarER",0
Banks could lose over $100 Million from loan made to China's Luckin Coffee chairman https://t.co/8GODE9VpnT,0
Burger King faces class action over Impossible Whooper,0
Business owner sues Target for copyright infringement,0
California governor rejects $13.5 billion PG&E settlement,0
California Intensifies Fossil Fuel Fight With Drilling Ban,0
California is slapping CVS with a $3.6 million fine for not following state recycling laws https://t.co/JDcPfP5Dd3,0
California sues Juul,0
CBS is sued by an investor who is seeking files on the $11.7 billion Viacom deal https://t.co/ervelXnx3T,0
Cisco Sues Ex-Employees Over Alleged Trade Secrets Theft,0
Congo Palm-Oil Producer Implicated in Environmental Report,0
Credit Suisse faces £68m lawsuit from banker arrested in Romania https://t.co/fHtmKazqwv,0
Crypto Exchange BitMex Hit With $300 Million Investor Suit,0
CVS and Walgreens in red on NY lawsuit over billing practices,0
Denver Nuggets network sues Comcast for antitrust,0
Deutsche Bank has agreed to pay €15 million in penalties to end a probe into possible money-laundering and tax evas… https://t.co/szMpp0frcf,0
Deutsche Bank staffers cleared but bank fined in money laundering case https://t.co/TKJwkQIkfQ https://t.co/7nBJWdOUQr,0
Deutsche Bank sues over $1.6 billion in claims against Bernard Madoff’s bankrupt investment advisory business https://t.co/0AuOETdUyR,0
DOJ preps legal action against Live Nation - WSJ,0
DOT watchdog probes pilot training requirements after Boeing 737 Max crashes https://t.co/e59aKdBi3e,0
Elliott Risks $22 Million Fine From French Market Regulator,0
Ex-Och-Ziff Manager Sentenced to 3 Months in Bribery Case,0
"FAA predicted Boeing 737 Max, facing more delays, would crash 15 times over its lifetime https://t.co/rehAx6OJWy vi… https://t.co/JhJAStsIJG",0
FCA Investigates Fraud in Collapse of Two Listed Companies,0
FCC Bigfoots Satellite Companies,0
Germany Fines Steelmakers 646 Million Euros for Price Fixing,0
Huawei initiates legal action against Verizon,0
Huawei Sues Verizon in U.S. for Multiple Patent Violations,0
Indonesia Files WTO Lawsuit Against EU Over Palm Oil Limits,0
INVESTOR ALERT: Law Offices of Howard G. Smith Announces the Filing of a Securities Class Action on Behalf of HEXO… https://t.co/GU2DtXiAyp,0
Is Ben & Jerry's misleading consumers? Lawsuit says 'happy cow' representation not quite true,0
JPMorgan under the microscope for metals spoofing,0
Large gender bias class action vs Sterling Jewelers revived -US appeals court,0
Lawsuit against Boeing seeks to hold board liable for 737 MAX problems,0
Live Nation Falls After Report DOJ Is Preparing Legal Action,0
Morgan Stanley fined $22 million for digging bond markets https://t.co/Uh3QzkQ3IB via @business https://t.co/Pe16MdWRNj,0
New lawsuit seeks to pin blame for 737 MAX on Boeing's board,0
"New York City may ban flavored vapes as soon as next week
https://t.co/WmRxcb4InQ via @guardian https://t.co/jifPXgr6gm",0
New York joins states suing e-cigarette maker Juul,0
New York State AG investigating WeWork,0
"Newspaper fights Warner Bros, 'Richard Jewell' over depiction of reporter trading sex for a scoop https://t.co/DYG3hz2Kst",0
Papa John’s founder John Schnatter has filed a lawsuit against an advertising firm and its parent company related t… https://t.co/YSuMfyA7cM,0
"Papa John's founder sues ad agency; his wife files for divorce, saying marriage is 'broken' https://t.co/Hc10XTgidf",0
Qualcomm Faces EU Probe Into Smartphone Technology,0
Samsung Electronics executive receives jail term over union-busting: media,0
Samsung Heavy Industries to pay $75 million to resolve foreign bribery case: U.S. #SamsungHeavyIndustries #Stock… https://t.co/XgTBQMro1V,0
SEC opens preliminary probe of Vale in dam tragedy - report,0
Shareholder Investigation Alert: Halper Sadeh LLP Investigates Whether the Sale of These Companies is Fair to Share… https://t.co/GoZXvE70O2,0
SHAREHOLDER INVESTIGATION: Halper Sadeh LLP Investigates Whether The Sale Of These Companies Is Fair To Shareholder… https://t.co/SPKfERlLfU,0
Swiss watchdog continues Credit Suisse probe after CEO goes,0
The SEC issued suspension orders for dental supplier No Borders Inc. and apparel maker Sandy Steele Unlimited Inc.… https://t.co/eb0ZFlNgjl,0
Toyota says labor officials found it responsible for worker suicide,0
U.S. Justice Department preparing legal action against Live Nation: source,0
U.S. safety board chair criticizes Uber for 2018 fatal self-driving crash,0
"UK lawmaker blames HSBC, Standard Chartered, Bank of Baroda in South Africa corruption",0
"UK Regulator Names, Shames And Imposes £1.9m Fine On Closet Index Manager. Continue reading:… https://t.co/KhlmVsm62t",0
UK watchdog probing Google-Looker deal,0
UPDATE 1-California sues e-cigarette maker Juul for selling nicotine products to youth,0
UPDATE 1-California toughens drilling oversight in setback for industry,0
UPDATE 1-Influential U.S. doctors group calls for ban on vaping products,0
UPDATE 2-U.S. safety board wants Boeing to redesign 737 NG part after fatal Southwest accident,0
"UPDATE 2-UK lawmaker blames HSBC, Stanchart, Baroda in S.Africa corruption",0
Walmart hit with wrongful-death lawsuit by estate of worker who died of coronavirus https://t.co/8Zza8pLmfA,0
Westpac hit with class-action suit in U.S. linked to money-laundering case https://t.co/70WSjlGyhY https://t.co/pM6x0ZREzr,0
WeWork Special Committee Files Lawsuit Challenging SoftBank's Wrongful Decision to Terminate Tender Offer… https://t.co/UaVzmLIJQq,0
WeWork sues SoftBank for backing out of $3bn deal https://t.co/l1e6iCiS0T,0
WeWork sues SoftBank over withdrawal of $3 billion tender offer https://t.co/Zifk6BgyyP,0
Wirecard says 2017 audit of Singapore unit not concluded due to probe,0
X FINANCIAL INVESTOR ALERT: Wolf Haldenstein Adler Freeman & Herz LLP announces that a  securities  class  acti… https://t.co/NW7EFXwvMD,0
$AMC $CNWGY $CNK - DOJ files motion to roll back movie distribution rules https://t.co/kcMPj68GCL,1
"$BAYRY $BAYZF - Bayer, plaintiffs agree to postpone glyphosate lawsuits for settlement talks https://t.co/qVd2jpfZtC",1
$DISH $I $SGBAF - Dish spectrum sale shouldn't face FCC issue - New Street https://t.co/m2nqyRxjBt,1
"$FNJN 'Finjan wins IPR patent trial as the PTAB rules that Juniper Networks failed to prove that Finjan '844 ""Downl… https://t.co/wlOmfcLSK3",1
$MCD - McDonald's settles class action lawsuit https://t.co/9SoYTIcr1L,1
"$TMUS $S - Texas AG settles with T-Mobile, Sprint https://t.co/Beup6Aqvqv",1
Airbus to pay $4 bln to settle corruption probe - French prosecutor #economy #MarketScreener https://t.co/yNFl0nOD6B https://t.co/Qko6XJCAwK,1
"Airbus will pay around $4 billion to settle corruption probes by the U.S., British and French authorities into cont... https://t.co/EMakbF7H9G",1
Alio Gold Settles Arbitration With Maverix Metals  https://t.co/DA3DrYrybW,1
"Banks settle Fannie, Freddie bond-rigging suit for $337M",1
China’s antitrust authority has suspended a probe of Tencent Music https://t.co/W7LjB2MvTa,1
Exxon Mobil : Found Not Guilty of Fraud in Climate-Change Accounting Case #ExxonMobil #Stock #MarketScreener… https://t.co/BAAL3ZX7Af,1
Exxon Mobil prevails in New York climate change lawsuit #economy #MarketScreener https://t.co/nzUeEz2G4O https://t.co/4TQpxKLlzM,1
"Exxon was found not guilty in New York climate change case, ending the 4-year saga for the oil company. https://t.co/T2Zdt3jNiy",1
ExxonMobil wins climate change court fight with New York https://t.co/3WQw4XLbqo,1
Fiat settles tax issue in Italy,1
French regulator ends probe into supermarket Casino and short-seller Muddy Waters,1
HSBC agrees to pay $192 million to resolve U.S. tax probe https://t.co/UP1jTOYd2x via @business https://t.co/FikIgPdI06,1
Judge will not force Uber to convert drivers to employees,1
McDonald : to Pay $26 Million in Wage Suit -- Update #McDonalds #Stock #MarketScreener https://t.co/zoeZqlt5Qo https://t.co/vK42itd5sU,1
McDonald's is paying $26 million to settle a class action lawsuit over wage theft. It's the latest development in a… https://t.co/Aem5z1qESj,1
McDonald's settles class action lawsuit,1
McDonald's to pay $26 million to settle California wage lawsuit https://t.co/ZoqatIJIoU https://t.co/b1fIfJerMN,1
NEW: Goldman Sachs' fine for its role in the 1MDB scandal could be under $2 billion -- far less than what some anal… https://t.co/AY59vwz3iW,1
PG&E nears $1.7B settlement tied to 2017 California wildfires - Bloomberg,1
PG&E Reportedly Nears $1.7 Billion California Wildfires Settlement,1
"Teva, Drugmakers in Talks With U.S. to End Generics Probes",1
"Texas settles with T-Mobile, Sprint over merger: statement",1
U.S. SAID TO DISCUSS GOLDMAN 1MDB SETTLEMENT BELOW $2 BILLION,1
$BAYRY $BAYZF - Bayer seeks reversal of $86M Roundup cancer verdict https://t.co/5bIlpQMyht,2
$EFX - Four Chinese military hackers charged in Equifax breach https://t.co/QmmOX866Ey,2
$GOOG $GOOGL - Google rivals want EU to investigate vacation rentals https://t.co/8nXAOxhcqG,2
$HSBC - HSBC to pay $192M under deferred prosecution agreement https://t.co/lX9m3MsDmm,2
$VHC: VirnetX Holding confirms appeals court ruling; affirms infringement with respect to VPN-on-demand feature of.… https://t.co/xCVXpaiLRE,2
6 Citgo executives were released Monday and placed under house arrest after being jailed in Venezuela since Nov. 20… https://t.co/H7ER8hdTHp,2
A federal grand jury has charged four members of the Chinese People's Liberation Army with hacking Equifax and stea… https://t.co/WlH2V7Nk2e,2
A judge has temporarily blocked New York's new ban on broker fees paid by renters https://t.co/1QET3Td6Co,2
"Amazon com : seeks to depose Trump, Esper in lawsuit over cloud computing contract #Amazoncom #Stock… https://t.co/VV5RlkaAZd",2
Amazon has asked a federal court for permission to get testimony from President Trump and Defense Secretary Mark Es… https://t.co/qfaxvEHtfB,2
Amazon Moves Court Seeking Stay On Competition Commission Order,2
Amazon Moves To Depose Trump In Lawsuit Over $10 Billion 'JEDI' Contract | #FreeZeroHedge https://t.co/859jQwnr69,2
Amazon seeks testimony from Trump in cloud contract appeal https://t.co/0j1Ud0cX5L,2
American regulators voted to impose new restrictions that prohibit US carriers from using federal subsidies to buy… https://t.co/4frzqlJ2Ey,2
Anil Ambani Ordered to Pay $100 Million Deposit in Loan Fight,2
Appeals court tosses Democrats’ emoluments suit against Trump,2
Attorney General William Barr just announced the U.S. has indicted 4 Chinese hackers in connection with the 2017 Eq… https://t.co/wBtknfTnOQ,2
AURELIUS Equity Opportunities : files criminal complaint against the responsible managers ... #AURELIUS #Stock… https://t.co/tE0294n6dl,2
Barr says he’s aiming to wrap up Big Tech antitrust probe next year https://t.co/qC3QCSmAJx,2
Bayer : faces lengthy Roundup appeals and settlement talks continue #Bayer #Stock #MarketScreener... https://t.co/VNB8mDNAJX,2
Bayer asks California court to reverse $86 mln Roundup cancer verdict,2
"Berkeley, California banned gas stoves in new buildings. Here's why some chefs are not happy about it https://t.co/sNOyAQmBz5",2
Breaking - SEC rejects NYSE proposal to allow companies to raise capital in direct listings,2
California tells property insurers not to drop policies for homes in wildfire-prone areas https://t.co/sIue2GP0dr,2
Canada's Transportation Safety Board Investigates Crude Train Derailment,2
CDC says no single brand is likely responsible for the outbreak of vaping lung disease https://t.co/zY05O5FgNQ,2
Computer programmers plead guilty to operating popular illegal streaming service sites,2
CORRECTED-Ex-British Airways executive indicted over alleged JFK Airport bribery scheme,2
Court: Company must pay for toxic waste on Idaho tribal land,2
"Daimler, Volvo Win Dismissal of $950 Million Cartel Suit",2
DOJ Charges 4 Chinese Military Hackers In Equifax Breach | #FreeZeroHedge https://t.co/EmdkTiF5Ib,2
Emissions fight escalates as California issues ban,2
Eskom Loses Bid for Higher Tariffs as Court Defers to Regulator,2
"Expedia, TripAdvisor and dozens of other travel firms ask the EU to investigate Google, claiming it favors its own… https://t.co/fB7GaRtHF1",2
Ex-Pimco CEO Douglas Hodge Gets Nine Months in College Admission Scam,2
Exxon Says N.Y. Used Fraud Claims to Score Political Points,2
FAA may overhaul plane-certification process,2
FAA weighs plane approval revamp,2
FCC Chairman Calls for Public Auction of C-Band Airwaves,2
Fiat Fights Back: Chairman Rejects GM's Allegations Of Union Bribery https://t.co/Zz0vW9I0Cl,2
Former FedEx manager pleads guilty in package theft scheme,2
"FSIS Issues Public Health Alert for Products Produced with Romaine From the Salinas, California, Growing Region  https://t.co/PXrcPRAXM1",2
Ghana Charges Ex-Finance Minister After Collapse of Bank,2
Hunt for Deadly Vapes Hindered by Marijuana's Legal Patchwork,2
Justice Department indicts four members of China's military for Equifax hack https://t.co/0NoHkrWqaN,2
LIVE: U.S. attorney general and FBI deputy director announce cyber-related enforcement action https://t.co/1GNrZOiztO,2
Microsoft : Amazon files lawsuit contesting Pentagon's $10 billion cloud contract to Micro... #Microsoft #Stock… https://t.co/i66vgcLHZP,2
N.Y. Broker Commission Ban Is Temporarily Blocked by Judge,2
New York Sues Trump Administration Over Global Entry Ban,2
NEW: Student loan reform group sues Education Secretary Betsy DeVos and CFPB Director Kathy Kraninger… https://t.co/TCh02JAAX4,2
NMC Health : UK's FCA looking into NMC Health's disclosure of co-chair's stake being under... #NMCHealth #Stock… https://t.co/r1sAF1OqSD,2
NYSE direct listings proposal rejected by SEC https://t.co/iZofLwXuQX,2
Plea In Supreme Court Against Trial Of WhatsApp Payment Service In India,2
PMC Case: Supreme Court Puts Sale Of HDIL Assets On Hold,2
REFILE--Swedbank says it is not aware of alleged violation of U.S. sanctions,2
Russian manipulators are still abusing Facebook and other platforms. But politics isn't the point. https://t.co/riOQHpiTiT via @bopinion,2
SEBI Mulls Raising Penalty On Rating Agencies In IL&FS Case,2
Shopin CEO pleads guilty to two counts of fraud,2
Social Media Firms Face New U.K. Regulator in Planned Crackdown,2
Temple Bar Investment Trust : Tackling the illegal wildlife trade as a financial crime #TempleBarInvestmentTrust… https://t.co/92WE7noqWN,2
"Texas settles with T-Mobile, Sprint over merger: statement https://t.co/gaFw4CS25E https://t.co/A6oBUdPBYA",2
The future of the U.S. wireless industry hinges on a legal battle kicking off Monday in federal court https://t.co/FUJR3gWAUX,2
The global warming lawsuit against the oil industry goes to the appeals court https://t.co/nzTEs5IXX3,2
The National Transportation Safety Board recommended that Boeing redesign part of the outer covering of all 737 Nex… https://t.co/leIFnfMtBW,2
Transportation Department IG to audit FAA pilot training requirements after Boeing 737 MAX crashes,2
Transportation Department IG to audit FAA pilot training requirements after Boeing 737 MAX crashes... https://t.co/MDI9CY4Y8F,2
Turkey Stiffens Manipulation Penalties in Banking Overhaul,2
U.S. appeals court denies Apple bid for rehearing in VirnetX patent case,2
U.S. Department of Justice Sides With Global Music Rights https://t.co/MOYNT7XhZ2 https://t.co/6Kjbeilzc2,2
U.S. Justice Department to review Google's deal for Fitbit - source #Stock #MarketScreener https://t.co/G2O4PZUjNh https://t.co/TbDKLJ0j6E,2
Uber Urges California Court to End Law That Gives Gig Workers Benefits,2
United States District Court Sides Again With Park Assist on Motion of Patent Infringement Case,2
UPDATE 2-VW rejects anti-competitive allegation by parts maker Prevent,2
US charges four Chinese military officers over Equifax hack https://t.co/VJvbbOlOOm,2
Washington State's Ban on Flavored and THC Vapes Expires,2
Wirecard Defends Accounting After Report of Unit’s Delayed Audit,2
$PYPL - PayPal's Honey Acquisition Makes No Sense. Subscribe to Seeking Alpha for more: https://t.co/wBY7mOoVa5… https://t.co/tulizfE8Vb,0
$VIR: Vir Biotechnolog: GlaxoSmithKline (GSK) to make $250 mln equity investment in the company https://t.co/qJxY2yHrb0,1
"Stock Market Live Updates: Merger fever boosts stocks; Schwab, LVMH soar",1
$AHEXF - Adecco cleared for sale of Soliant Health https://t.co/dfWdcgAivy,2
$AJX - Great Ajax selling stake in Gaea unit https://t.co/ZpFNWzgGEN,2
$ALKS - Alkermes completes acquisition of Rodin Therapeutics https://t.co/JOFHZTfnlA,2
$AMTD: TD Ameritrade to be acquired by Charles Schwab (SCHW) for approximately $26 bln in all-stock transaction https://t.co/y7ZBqeQhis,2
$BHP $SLGGF $NCMGF - BHP buys additional stake in SolGold for $22M https://t.co/076XRNBkSi,2
$CB - Chubb to purchase additional 15.3% stake in Huatai Insurance https://t.co/bh96BckrDC,2
$CB: Chubb to purchase additional 15.3% of Huatai Insurance Group Company Limited https://t.co/uIoFJErZtw,2
"$CBS $VIA $VIAB - CBS, Viacom hope to close merger next week https://t.co/9JVG5J9CV9",2
$COP - ConocoPhillips seeking sales of Alaska assets - report https://t.co/fhl0FmdTfa,2
"$COTY - Kylie Cosmetics Deal, Potential Professional Beauty Spin-Off Make Coty A Buy. Keep reading:… https://t.co/ba6Yn3vGxy",2
$DTEGY $DTEGF - Hungary's 4iG calls off purchase of T-Systems unit https://t.co/mY43nNN45s,2
$EBAY - EBay nears deal to sell StubHub - WSJ https://t.co/AtzNmPTVTw,2
$EBAY could disclose an agreement to sell StubHub to Viagogo for about $4 billion  https://t.co/ZjlBlkXGlg,2
$EBAY: eBay confirms deal to sell StubHub to viagogo for a purchase price of $4.05 billion in cash https://t.co/bYgcYAylWY,2
$EVI $CLE - EVI Industries to acquire Commercial Laundry Equipment Company https://t.co/P1o8hQjea4,2
$FLOW $APO - Apollo near deal to buy SPX Flow power unit for $700M - Bloomberg https://t.co/PQFYbjxRss,2
$FLOW $APO - SPX Flow confirms deal to sell part of power and energy unit to Apollo Global https://t.co/5BJSd7mGqM,2
$FLOW: SPX FLOW confirms deal to sell substantial portion of former Power and Energy reportable segment to Apollo... https://t.co/THAiKLuD8X,2
$FQVLF $RIO - First Quantum pours cold water on takeover talk https://t.co/MsgBAiYuO9,2
$GATX - GATX to sell American Steamship Company business segment https://t.co/AXjJVbiib6,2
$HCHC: HC2 in advanced discussions for the potential divestiture of its 100%-owned indirect subsidiaries Continenta… https://t.co/OwcQ2uuvD4,2
$HCHC: HC2 says it is in advanced discussions for the potential divestiture of its 100%-owned indirect subsidiaries… https://t.co/zVLYq1O4JK,2
$HPQ: HP: Xerox (XRX) increases offer price for HPQ to $24/share in cash and stock https://t.co/yACZ4Jdyjn,2
$ISRG - Intuitive Surgical acquires Orpheus Medical https://t.co/Tb9qA8h7Zp,2
$ISRG has acquired privately held Orpheus Medical to deepen and expand its integrated informatics platform.,2
$KKR - KKR to buy Novaria Group https://t.co/RH5qmI58ky,2
$KL $DRGDF - Kirkland Lake Gold to buy Detour Gold in C$4.9B deal https://t.co/c2ZQzgDVOK,2
$KL: Kirkland Lake Gold to acquire Detour Gold in C$4.9 bln deal https://t.co/Vj3LzZHAmt,2
$MDCO $NVS The Medicines Company Enters Into Definitive Agreement to be Acquired by Novartis AG for $9.7 Billion https://t.co/QiNxdjMJSV,2
$MDCO: The Medicines Co to be acquired by Novartis (NVS) for $85.00/share in cash https://t.co/GpqTlDjz2h,2
$MGI: Moneygram announces that Ripple has made the final $20 mln investment in MoneyGram equity pursuant to Ripple'… https://t.co/VYjf2tso5Z,2
$MGM $GXYEF $GIGNF - MGM officially in pursuit of Osaka casino https://t.co/W1gsScdOoh,2
$NVT - nVent Electric acquires WBT Business https://t.co/bWZN82o86E,2
$RDS.A $MSBHF $RDS.A - Mitsubishi beats out Shell to buy Dutch power firm Eneco https://t.co/wEeCJwJEBE,2
$RPAY - Repay Holdings buys Ventanex for up to $50M https://t.co/ubwzgCg3EW,2
$SFTBF $SFTBY - SoftBank-backed Brandless is closing down https://t.co/gdASMbcLp5,2
$SIEGY $SIEGY $GCTAY - Siemens weighs buying Iberdrola's Siemens Gamesa stake https://t.co/LwEjpARnWf,2
$TIF France's LVMH close to buying Tiffany after sweetening offer https://t.co/bL97SiEMkp,2
$UTX - United Tech's Collins to expand landing systems operations https://t.co/iTyYsH2BEi,2
$VAL - Valaris discloses 18.7% active stake by Luminus https://t.co/Cpo84JjXRd,2
$VWDRY - Google drops plan to buy stake in Africa's biggest wind park https://t.co/rW0gmfJTVS,2
$XEL - Xcel Energy to sell Mankato Energy Center for $680M https://t.co/AhvZetDCIA,2
$XPO - Elliott Capital sells its stake in XPO Logistics Europe https://t.co/WaUGaF6n5C,2
$XRX $HPQ - Xerox's new bid could force HP reconsideration - Wells Fargo https://t.co/dzDegwTTSO,2
6 Potential M&A Targets For Tesla,2
Advent International Demonstrates Further Commitment to Boutique Fitness Sector Through Acquisitions of Zingfit and Triib,2
Aerie Pharma to acquire Avizorex Pharma,2
Africa Capitalworks picks up minority stake in drinks maker Gaselia,2
AlayaCare Announces Acquisition of Arrow Solutions,2
Alkermes to acquire Rodin Therapeutics for up to $950 million,2
AngloGold has picked Harmony as the buyer for its last remaining South African operations https://t.co/QF6CfgLI5q,2
Asbury Automotive to acquire luxury dealerships from Park Place in cash deal valued at $1 billion,2
"Audax picks up controlling stake in government info management, access business Kofile",2
Aurora Property Buy Write Income Trust : NTA Estimate - $6.32  #Stock #MarketScreener https://t.co/4gu6ZAiPLI https://t.co/uPTBWhurE1,2
Austral Gold : AGD to acquire remaining 30% of Casposo Mine in Argentina #AustralGold #Stock #MarketScreener… https://t.co/arSya9Sjjh,2
Avery Dennison buys Smartrac’s RFID inlay business for €225M,2
"Bain Capital buys Apax-backed Engineering Group in reported €1.6bn deal, Neuberger Berman reinvests",2
Bass Metals : increases Mahefedok North graphite resource by 54% #BassMetals #Stock #MarketScreener… https://t.co/BspqmJqWjU,2
BHP buys additional stake in SolGold for $22M,2
"BHP is plans to increase its stake in SolGold, which develops projects in copper hot spot Ecuador https://t.co/JRxd5ww9Sy",2
BHP Plans to Become Largest Shareholder of Ecuador-Focused SolGold -Bloomberg #BHP #Stock #MarketScreener… https://t.co/XSAzjYsW0L,2
"Billionaire Investor Bill Ackman Trims Stake In Chipotle, But Is Still Betting Big On Burritos With 5% Stake",2
BlackRock Cuts Stake in U.S. Coal Giant After Climate Pledge,2
Blackstone set for good return through $2.7bn FGL buyout by Fidelity National,2
Blackstone to Invest in Engineers Gate After Founder Dubin Exits,2
